uid,iid,rating,timestamp
373,239,1.0,880394301
41,1040,4.0,881109060
89,878,3.0,891382542
860,274,5.0,881274612
691,1131,4.0,876953954
399,894,4.0,885676452
486,650,5.0,883445606
118,353,5.0,890626231
157,470,4.0,880132513
862,301,4.0,889288910
775,163,3.0,892920290
550,392,5.0,892782901
57,683,4.0,884305271
338,1247,3.0,891034538
261,39,4.0,879795405
111,327,4.0,884992566
307,191,5.0,887736696
781,329,4.0,891498213
749,878,4.0,879445961
150,486,5.0,879524669
737,194,4.0,875349628
0,120,4.0,875071823
180,1377,1.0,878962169
416,939,2.0,879649337
861,865,4.0,879303697
22,190,3.0,877817113
496,251,3.0,879310650
900,143,5.0,877288015
297,209,5.0,884182891
151,486,5.0,882474587
221,117,4.0,877563802
161,709,4.0,877636860
787,553,3.0,880870257
668,234,2.0,892549865
298,143,4.0,877881320
453,479,4.0,881959652
454,291,3.0,879108751
542,169,4.0,874863269
536,791,3.0,886030805
314,285,5.0,879799301
435,709,4.0,887769281
888,94,4.0,880178342
901,175,5.0,879465834
627,360,5.0,880776981
275,420,4.0,874795500
377,62,3.0,880333719
350,322,5.0,883356710
211,527,5.0,879303950
762,731,3.0,878919206
416,183,4.0,879647749
465,356,4.0,890285706
884,355,3.0,885714317
505,147,3.0,877539905
302,199,4.0,879468459
560,432,1.0,885808867
532,473,3.0,879190771
378,700,4.0,892879481
845,738,4.0,883949459
235,1038,2.0,890115996
585,82,2.0,884059196
918,81,5.0,875373945
454,580,3.0,879111763
382,134,5.0,891193042
245,808,2.0,884923767
436,14,4.0,881001946
91,217,4.0,875654846
44,24,4.0,881014015
369,602,5.0,879435244
41,728,3.0,881108345
213,602,4.0,891544089
258,483,4.0,888720541
300,155,4.0,882076098
325,392,4.0,879876327
311,602,5.0,891698454
714,117,2.0,875962395
741,221,2.0,881336006
334,747,2.0,891567098
295,461,4.0,884197330
215,227,3.0,880245642
788,49,5.0,880332114
644,10,4.0,892054278
523,11,3.0,884634646
632,93,4.0,877211684
853,243,3.0,882812826
169,347,3.0,887646014
787,654,3.0,880868644
58,273,1.0,888203449
242,434,4.0,879988913
75,155,3.0,882606108
494,510,4.0,888634536
526,274,3.0,879455961
522,254,5.0,883700144
231,185,4.0,888549790
891,72,3.0,886610523
657,167,3.0,875148108
206,1377,3.0,877878714
76,182,5.0,884732606
466,268,4.0,879532145
160,434,2.0,891171104
851,407,5.0,891036843
451,624,3.0,875562159
452,426,3.0,877554174
806,609,3.0,892684802
390,473,5.0,877399171
419,178,5.0,891356864
533,684,3.0,877807653
935,897,1.0,886831535
409,310,3.0,888626913
315,126,2.0,880853548
614,987,1.0,879447735
260,293,4.0,890454217
701,299,3.0,885767461
115,389,4.0,876454090
230,404,4.0,879966609
384,168,5.0,880870205
57,1105,4.0,892068866
806,312,5.0,892527050
610,306,4.0,891636125
294,1400,5.0,879966498
199,1410,3.0,884130289
756,824,3.0,888444865
892,404,5.0,874828864
221,157,3.0,878184171
552,434,4.0,879948869
78,762,5.0,891271741
280,325,1.0,881200491
692,156,4.0,875482779
416,269,2.0,879646036
665,150,2.0,880313582
806,624,3.0,892978296
298,732,3.0,888855244
198,0,1.0,883782854
453,146,3.0,888267455
777,628,2.0,890802784
942,204,5.0,888639478
523,404,2.0,884627065
587,754,3.0,890025797
789,659,3.0,885156904
319,1090,4.0,884751462
76,51,5.0,884753203
93,411,2.0,891724485
679,293,4.0,876816043
5,520,4.0,883601277
644,179,4.0,892054402
566,187,5.0,882426055
225,13,5.0,883889691
197,57,3.0,884208173
415,1,4.0,886317115
652,281,3.0,884405616
441,402,4.0,883390466
757,379,4.0,884999133
476,110,5.0,875941763
762,514,4.0,878915628
194,476,2.0,885110922
192,406,4.0,889127921
907,487,4.0,879722642
372,201,3.0,877099352
449,570,2.0,882471604
835,656,5.0,885754096
862,271,5.0,889288910
239,747,3.0,885775831
37,96,5.0,892430369
826,299,3.0,882201725
744,189,5.0,880123905
654,708,3.0,888475039
206,608,4.0,877879173
536,454,1.0,886030317
917,791,3.0,891986904
206,110,3.0,880839802
482,143,2.0,878954228
704,282,5.0,883427048
102,470,4.0,880416921
616,670,4.0,883789425
392,822,3.0,889730262
885,91,3.0,876031481
895,425,2.0,887160722
455,984,3.0,881371492
441,173,4.0,883389776
252,805,4.0,891628181
591,22,5.0,882955735
706,706,5.0,886286133
644,649,5.0,892055285
15,446,5.0,877724066
434,473,3.0,884131085
698,478,3.0,878883038
248,181,5.0,879640949
12,313,1.0,884538485
59,433,5.0,883327368
748,160,3.0,878847461
326,1217,4.0,887822400
48,1081,3.0,888066214
753,272,3.0,879451516
310,172,5.0,884364569
187,258,3.0,875071443
601,894,3.0,888637925
460,254,2.0,885355890
337,82,2.0,879438064
918,1283,3.0,875289566
93,583,4.0,885872942
341,113,5.0,875318962
388,46,4.0,880086971
400,370,3.0,891033550
417,257,5.0,891282551
23,285,5.0,875323773
544,193,3.0,879899677
641,411,2.0,885606271
12,905,3.0,891749765
346,942,4.0,881654545
317,46,2.0,884496855
926,448,4.0,879196230
398,180,3.0,882342689
275,478,5.0,874836703
780,96,4.0,879634096
787,330,4.0,880867372
685,520,5.0,879546786
155,10,2.0,888185906
883,1008,2.0,876859024
532,108,2.0,879192986
157,54,4.0,880134407
643,306,4.0,889076031
839,179,5.0,891205143
715,21,5.0,879795159
618,326,3.0,885953743
503,287,5.0,887831273
821,1090,1.0,891038627
542,1554,3.0,874863155
654,1112,3.0,887427810
652,549,3.0,890181186
939,1136,3.0,885921577
903,273,5.0,879735551
69,47,4.0,884064574
405,768,1.0,879793011
523,1123,3.0,884637528
396,272,4.0,889760803
268,654,4.0,891448019
885,228,3.0,876032509
828,13,2.0,881712488
748,484,4.0,878848097
895,383,2.0,887160860
659,185,3.0,891199781
706,301,4.0,886285168
428,943,3.0,882387474
333,528,5.0,891547445
403,299,4.0,883790749
673,126,5.0,887762799
91,264,4.0,875657620
654,80,3.0,887427371
403,689,5.0,876889178
544,550,4.0,879900053
636,362,2.0,882904148
847,198,5.0,887042341
781,1608,1.0,891499439
513,97,5.0,875309473
300,3,4.0,882077033
488,687,2.0,891448861
523,288,4.0,884321591
745,209,5.0,885075211
570,113,4.0,883355063
530,299,4.0,887048862
173,414,3.0,886515591
12,507,3.0,882140426
296,116,4.0,874954497
464,99,3.0,883532119
473,659,5.0,887926999
664,195,4.0,884294026
344,1007,3.0,884991267
35,1025,5.0,882157581
818,254,1.0,884105841
321,750,2.0,887313611
180,1007,1.0,878963276
795,142,5.0,893218728
393,404,3.0,880889010
118,22,3.0,874782100
649,158,3.0,891370093
273,845,2.0,878946204
742,337,1.0,881277800
558,232,3.0,891034688
434,342,5.0,884130744
805,23,3.0,882385394
673,303,3.0,887762296
64,428,4.0,879216605
418,180,4.0,879435807
231,49,4.0,880062302
324,339,3.0,891477473
233,192,4.0,892334713
484,300,2.0,891041551
641,943,5.0,885605987
457,474,4.0,886394729
312,416,2.0,891030334
322,992,4.0,878739488
792,239,4.0,875104565
84,567,3.0,879455238
829,201,5.0,891464148
268,817,3.0,891446873
71,590,5.0,880035708
279,66,4.0,891701785
591,424,5.0,882956467
834,522,3.0,891033560
935,1007,5.0,886833098
492,973,3.0,884132914
884,522,3.0,885713357
424,123,2.0,878737945
447,901,4.0,891888779
338,654,4.0,891033452
773,500,1.0,888558019
623,6,4.0,879792623
144,1131,3.0,875271522
641,419,4.0,885606581
380,133,5.0,892696347
723,894,4.0,883757727
868,115,4.0,884490892
285,760,4.0,877533640
902,663,4.0,891033755
44,236,4.0,881008636
694,287,4.0,888806120
504,418,3.0,889333560
939,99,3.0,885921471
654,222,3.0,887473856
726,691,4.0,883711240
180,824,1.0,878963304
900,65,5.0,877131307
59,198,5.0,883326339
920,368,1.0,879380328
576,594,4.0,880471170
336,105,2.0,875184682
294,236,4.0,879517994
592,25,4.0,875660886
329,117,5.0,876544582
428,494,3.0,882385358
746,660,5.0,888639642
726,575,4.0,883713454
913,1258,1.0,887123886
621,28,4.0,882592735
795,52,1.0,893048713
888,251,3.0,880177503
889,151,4.0,882403299
263,1117,4.0,886123656
200,67,2.0,884112487
456,567,4.0,882547590
842,660,3.0,879447077
360,155,4.0,879441252
200,822,3.0,884140975
672,749,5.0,888786969
505,709,5.0,874874151
828,732,2.0,887584684
464,834,3.0,883531026
589,1013,3.0,879439283
234,511,5.0,889656044
681,152,3.0,888521465
639,337,5.0,886353852
895,259,2.0,887157732
324,70,3.0,891478981
819,357,1.0,887954972
157,99,5.0,880132401
888,694,3.0,880179586
84,416,3.0,882995859
353,282,4.0,891216632
327,76,4.0,885046977
854,528,4.0,879825613
410,3,4.0,892845634
663,424,3.0,876524937
301,293,1.0,879436911
795,160,5.0,893048377
262,99,5.0,891298453
765,177,4.0,891308968
755,982,2.0,874830305
913,196,4.0,887122028
398,10,4.0,882344199
101,514,1.0,888801316
359,164,4.0,880356059
377,78,4.0,880045722
692,161,3.0,875482912
132,307,4.0,890588639
505,225,4.0,885135844
890,284,5.0,891638757
258,178,4.0,877924028
674,305,5.0,889488487
425,427,2.0,879444081
442,342,5.0,883504771
405,194,5.0,882480710
879,79,2.0,880175050
817,270,4.0,891870389
377,693,3.0,880055101
186,461,5.0,879466062
903,761,2.0,879735617
783,270,3.0,891387623
720,318,3.0,877137527
663,133,5.0,878092758
880,135,4.0,876538537
740,565,4.0,891455671
594,303,3.0,886920774
880,494,5.0,876537752
498,96,4.0,885599227
242,285,4.0,879986908
93,155,5.0,891725332
108,390,2.0,880581127
748,117,3.0,878846841
913,401,5.0,887124376
534,7,4.0,879618288
767,755,3.0,883835053
631,182,4.0,879456909
0,172,5.0,878541803
480,1038,4.0,885828732
459,869,2.0,882912469
863,788,4.0,888886946
384,99,4.0,879440098
520,754,3.0,885254872
895,809,1.0,887160958
344,173,4.0,884992367
534,611,4.0,879618385
245,98,3.0,884922657
144,1011,4.0,875270322
670,1216,4.0,883547351
180,1354,1.0,878963086
663,527,5.0,876523833
28,179,4.0,882821989
750,86,5.0,889297927
532,120,4.0,879192901
471,602,5.0,875980376
334,257,1.0,891566808
550,203,4.0,892777673
48,98,4.0,888067031
205,313,1.0,888179948
613,13,3.0,879464093
313,1052,5.0,877891490
173,721,4.0,886513896
379,569,3.0,885479706
918,894,4.0,885059623
193,541,3.0,879551849
824,99,4.0,880755942
891,416,3.0,886610588
787,227,3.0,880870365
882,478,5.0,891755017
423,14,4.0,880859722
275,194,5.0,874792483
6,61,3.0,891354499
404,1249,1.0,885547997
415,654,5.0,893213103
618,280,4.0,885954133
865,320,3.0,891221302
897,287,4.0,888294529
623,149,4.0,879792493
51,462,5.0,882922927
118,1259,5.0,874781547
889,96,4.0,882402774
589,99,5.0,879438825
233,187,2.0,892079288
173,106,5.0,886434361
839,233,5.0,891204948
326,366,4.0,887819355
15,281,5.0,877718755
58,1108,3.0,888205088
377,468,5.0,880046069
103,749,5.0,888442171
617,182,4.0,891307494
289,175,4.0,880473971
523,529,4.0,884634785
807,345,5.0,883949986
787,684,3.0,880870996
531,104,3.0,874789704
207,85,2.0,883108895
232,370,5.0,880190399
37,500,5.0,892429801
682,288,4.0,893286260
888,216,4.0,880182582
307,636,3.0,887741108
654,280,2.0,887426732
765,446,3.0,891309522
333,1040,3.0,891549667
654,567,3.0,887429640
896,762,3.0,879993404
853,85,3.0,882814436
302,461,3.0,879468082
268,162,2.0,891449751
275,789,3.0,877935306
803,1015,4.0,879441099
147,227,4.0,877016514
93,371,4.0,891723124
320,518,4.0,879441336
750,167,5.0,888871900
611,116,4.0,875324599
428,164,5.0,882384821
822,68,5.0,878438095
25,6,3.0,891350826
769,330,3.0,875971703
756,253,2.0,888445172
471,762,4.0,875978922
649,428,4.0,891383523
263,400,5.0,886123656
310,621,3.0,884364437
850,366,2.0,875731674
607,293,3.0,880402450
724,99,5.0,876106729
325,153,2.0,879875271
416,225,3.0,879648096
881,221,5.0,879861562
200,357,1.0,884111095
617,98,3.0,891308019
221,664,1.0,878184719
670,509,3.0,884035892
620,199,4.0,874964816
173,49,4.0,886433166
71,422,5.0,880036550
289,817,3.0,880732656
505,549,4.0,885135881
377,7,4.0,880045722
692,498,4.0,875484539
386,6,5.0,886479528
273,99,5.0,878945404
706,846,5.0,880060066
345,87,4.0,874949380
278,200,5.0,890451408
199,840,3.0,876042556
919,312,5.0,884219701
502,97,5.0,879454675
58,649,5.0,888205534
485,296,4.0,879874629
61,113,4.0,879373568
64,167,4.0,879217851
888,481,4.0,880178367
115,749,4.0,886309481
896,615,5.0,879990877
93,805,4.0,885873302
54,173,4.0,878176397
480,647,5.0,885828165
536,176,3.0,886031506
874,27,4.0,876465408
126,293,4.0,884363803
37,111,5.0,892432751
129,37,4.0,876252263
523,662,2.0,884635358
302,301,4.0,879465986
783,312,5.0,891386988
120,13,5.0,891390014
103,8,2.0,888465201
292,1227,1.0,888908041
776,134,3.0,875980391
846,481,2.0,878940584
275,152,4.0,874791667
575,8,3.0,887168978
71,22,4.0,880036550
302,714,4.0,879484441
723,1433,1.0,883757597
408,44,4.0,881168603
498,306,4.0,885597747
214,204,3.0,891435161
845,1123,4.0,883948048
392,1057,4.0,887746916
377,1437,3.0,880333098
176,269,1.0,880130452
115,1256,1.0,876452651
633,976,3.0,877018033
221,398,4.0,878182686
454,392,3.0,879112152
297,545,3.0,884184098
520,98,3.0,885253937
233,171,3.0,892078837
267,401,1.0,875745231
932,173,4.0,874854745
869,51,2.0,880584400
527,422,1.0,888522642
388,52,2.0,880089337
193,990,2.0,879520306
404,100,1.0,885549192
819,332,5.0,887954878
697,430,1.0,886367750
605,661,4.0,880926162
787,69,4.0,880869908
292,93,2.0,888908066
665,123,3.0,880313391
348,124,4.0,879466541
853,167,4.0,882814435
82,126,4.0,887665549
452,353,4.0,888201923
540,1046,2.0,883866173
93,176,5.0,885870284
656,1008,4.0,884240629
935,695,2.0,886833191
270,648,3.0,885849510
76,473,5.0,884732407
483,342,2.0,883402932
172,305,5.0,877556626
649,577,3.0,891381661
5,110,2.0,883599478
322,99,4.0,878739177
910,271,4.0,892838135
715,264,5.0,879797414
876,474,4.0,882677085
386,1537,3.0,886481151
307,115,4.0,887737594
59,750,2.0,883325421
212,196,5.0,878955707
902,930,2.0,891032038
9,462,4.0,877889186
380,0,5.0,892697394
0,51,4.0,875072205
396,177,5.0,885349759
381,510,4.0,875946730
874,194,4.0,876466687
721,404,3.0,891280918
748,84,4.0,878849259
600,670,4.0,876348572
748,177,4.0,878847540
177,1100,4.0,882827019
888,733,3.0,880182815
746,674,2.0,888640180
365,757,3.0,888857684
703,496,3.0,891397764
668,190,3.0,892550310
24,140,4.0,885852720
298,258,3.0,877877323
39,875,3.0,889041694
522,300,4.0,883700064
290,2,3.0,874833936
506,404,5.0,889966127
43,404,3.0,878346512
34,357,1.0,875459073
313,377,5.0,877888168
285,882,5.0,884069544
478,273,4.0,879460370
164,259,3.0,879525673
503,513,4.0,887838485
547,1010,2.0,891415746
12,838,1.0,882396984
624,171,4.0,891263057
613,471,3.0,879464416
24,49,5.0,885852150
386,19,4.0,886480789
647,454,3.0,882211685
486,802,2.0,884045297
404,809,1.0,885548094
587,132,5.0,890015894
894,274,5.0,879438011
780,204,5.0,879634256
586,322,4.0,892871284
886,205,5.0,881381471
734,276,3.0,876698604
456,286,4.0,882394010
536,1100,3.0,886031720
177,91,3.0,882827803
531,344,4.0,884594358
384,1117,3.0,879447047
863,115,4.0,888887045
305,743,4.0,876504054
18,293,3.0,885412034
267,980,1.0,875743283
25,275,4.0,891386369
705,257,4.0,880997001
101,193,3.0,888803537
863,256,4.0,891044192
200,479,4.0,884111598
771,299,4.0,877533731
737,167,3.0,875353869
298,227,3.0,878191823
827,324,2.0,891035438
185,982,3.0,879023152
292,91,4.0,888906071
861,126,5.0,879304196
233,1074,3.0,892335797
81,639,3.0,878769292
723,357,1.0,883757834
789,173,4.0,885155572
233,512,5.0,892333980
388,400,3.0,880088578
773,518,5.0,888556434
647,1040,3.0,884882192
900,1034,4.0,877131793
847,500,3.0,887048073
313,254,5.0,877886221
237,755,3.0,883576476
157,185,3.0,880134913
902,408,4.0,891031794
859,1046,2.0,885991563
298,502,4.0,878192601
500,596,3.0,883348260
306,401,2.0,879283362
872,291,5.0,891392177
356,283,4.0,878951691
396,116,3.0,885349610
414,203,4.0,879439865
304,601,3.0,886324058
789,1046,3.0,885157621
573,302,3.0,891278962
446,157,3.0,878856262
795,848,4.0,893048562
876,1401,4.0,882677386
644,962,4.0,892053241
23,507,4.0,875323833
896,234,3.0,879993519
861,10,4.0,879305172
109,271,4.0,886987145
364,318,4.0,891303694
89,189,5.0,891383687
307,185,4.0,887738152
464,134,3.0,883531380
404,852,1.0,885547124
591,513,5.0,882955543
302,419,4.0,879484563
801,566,4.0,875985976
804,166,3.0,881705534
435,158,4.0,887770192
620,450,1.0,874963028
795,545,4.0,893048505
837,27,4.0,887065709
615,257,4.0,891224676
279,541,3.0,891702199
566,493,5.0,882425932
497,134,5.0,881956576
762,97,4.0,878914968
789,6,4.0,884461796
936,507,1.0,876780336
61,154,1.0,879376633
560,472,3.0,885810428
524,0,4.0,881085964
565,317,4.0,881649471
453,80,1.0,888266433
255,661,2.0,882165032
386,730,1.0,886482969
308,937,4.0,877370383
275,283,4.0,874786605
599,809,3.0,888451977
129,172,3.0,875216593
862,326,5.0,889289327
448,557,4.0,880410599
773,100,2.0,888558018
797,227,3.0,875915639
746,516,5.0,888734012
245,49,5.0,884920788
895,556,3.0,887160426
404,95,3.0,885544881
550,454,1.0,892783525
268,58,4.0,891447141
717,545,4.0,883349158
151,1027,5.0,880149197
100,840,2.0,877136763
695,898,3.0,886403673
544,24,2.0,880348933
0,162,4.0,875072442
302,724,1.0,879544153
388,418,3.0,880087003
559,652,4.0,879975529
278,1495,3.0,875298419
223,148,1.0,888103999
523,977,3.0,884628212
804,233,5.0,881695244
263,1354,4.0,886124417
59,664,4.0,883326893
213,256,3.0,891543176
249,287,4.0,878088970
93,194,3.0,885870231
726,209,3.0,883710123
839,498,4.0,891209241
48,238,2.0,888068912
525,689,3.0,885681910
637,180,5.0,876694787
248,1072,4.0,879640918
458,677,4.0,879561783
654,474,3.0,887693376
70,133,3.0,885016614
233,223,4.0,892334107
37,217,3.0,892431871
591,734,5.0,882956158
873,190,4.0,888633311
189,116,4.0,891033697
458,968,3.0,879564882
335,281,3.0,877760032
847,972,5.0,887046619
559,320,3.0,879975151
369,320,2.0,879434265
320,192,3.0,879441178
710,96,4.0,879993605
159,482,5.0,876859413
322,244,2.0,878739084
502,429,5.0,880383653
58,85,3.0,888205145
275,127,4.0,874792436
715,955,4.0,879796011
750,398,3.0,889298912
479,168,5.0,891208327
562,152,4.0,880507625
15,177,5.0,877719333
180,110,3.0,878962774
660,675,4.0,886841222
372,432,3.0,877098223
312,822,3.0,891028555
730,520,1.0,886184682
810,306,4.0,886377248
214,1062,5.0,891436543
513,149,3.0,886189467
502,302,5.0,879438024
640,496,5.0,879370259
492,133,3.0,884132246
592,282,4.0,875659665
25,282,3.0,891371437
538,201,5.0,879788405
418,704,5.0,879435663
641,1238,4.0,885607097
587,366,5.0,890024117
187,156,3.0,875072674
495,606,3.0,876065822
839,478,4.0,891204385
869,133,4.0,875050697
856,282,5.0,883432633
863,418,4.0,888887984
692,186,3.0,875482336
783,876,4.0,891387622
685,426,5.0,879546319
522,209,5.0,883702209
879,230,2.0,880167880
338,734,4.0,891034717
829,695,2.0,892502651
172,686,1.0,877557132
91,1045,3.0,875812841
200,659,3.0,884140927
531,823,4.0,888634802
236,407,5.0,879376434
243,6,4.0,880602558
716,814,3.0,884642817
654,220,3.0,891585242
837,944,4.0,887065917
498,176,3.0,885599660
216,37,3.0,889070266
353,1465,5.0,891217547
470,98,2.0,889827918
505,390,2.0,885135912
845,181,5.0,883948089
824,869,3.0,880931932
734,24,4.0,876698684
896,418,4.0,879990430
74,863,4.0,884049876
544,87,3.0,879901941
188,1116,5.0,893264678
296,749,5.0,888643345
117,163,5.0,875385386
847,195,5.0,887044238
312,321,3.0,891014313
653,467,4.0,887864757
29,173,5.0,885941156
398,150,2.0,882511876
513,282,4.0,875309231
17,198,3.0,880129769
565,478,4.0,881649428
716,404,3.0,884642738
449,166,5.0,882469863
850,805,4.0,875731330
717,596,5.0,883348938
177,192,4.0,882826868
253,228,4.0,886474580
652,430,4.0,878854666
353,493,4.0,891217194
111,306,4.0,884992585
486,317,3.0,883528237
9,275,4.0,877891904
150,57,4.0,879524849
696,270,4.0,882621460
275,875,3.0,885537717
199,47,2.0,884129029
319,50,5.0,884750992
404,536,1.0,885546445
915,1400,3.0,880844262
794,152,3.0,880569085
12,901,3.0,891749765
550,683,5.0,892783212
803,306,4.0,879440600
344,738,4.0,884993016
71,508,4.0,880036638
803,204,4.0,879442434
880,303,3.0,876535642
542,23,3.0,874861639
327,197,3.0,885045844
502,24,4.0,879438685
253,210,3.0,886472089
654,257,2.0,887650944
326,873,3.0,887737629
555,519,5.0,882136441
404,230,3.0,885548094
709,503,4.0,882063649
278,739,3.0,875736276
179,430,4.0,877442098
54,677,3.0,878176206
874,771,5.0,876465188
880,176,4.0,876537900
756,256,4.0,888444400
252,293,4.0,891627829
585,221,3.0,884057387
23,116,4.0,875246216
200,454,3.0,884112487
584,211,5.0,891282894
681,718,2.0,888521982
291,487,5.0,881105657
915,684,2.0,880843727
452,1272,2.0,877561258
344,279,3.0,884991457
762,465,4.0,878922422
523,229,3.0,884636907
233,849,2.0,892336047
496,950,2.0,879363695
757,789,4.0,881978115
283,339,4.0,885328991
835,522,5.0,885754150
275,1134,4.0,874791527
15,193,5.0,877720733
519,1027,1.0,885170476
904,115,3.0,884984066
266,1335,1.0,878974659
344,116,4.0,884991220
536,180,2.0,886031437
906,0,5.0,880158712
